filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
29e4f878-8379-4749-801e-508b7c7bee59.fast5	29e4f878-8379-4749-801e-508b7c7bee59	e3690464147f831e944be7d71be5c407b681cbb7	0	2679	4	18576.452750	105.246500	84197	TRUE	18576.586500	84090	105.112750	55801	11.080336	0.000000	76.393188	10.234494	76.396545	10.339149
6c2a37e0-9c02-4666-a501-b003ae1f2e31.fast5	6c2a37e0-9c02-4666-a501-b003ae1f2e31	e3690464147f831e944be7d71be5c407b681cbb7	0	1820	3	18689.237250	49.965250	39972	TRUE	18689.596000	39685	49.606500	26373	11.077876	0.000000	80.048363	10.234494	79.439850	10.461022
d3f51c4f-d2e7-4009-9b9b-d2dbb383c6ae.fast5	d3f51c4f-d2e7-4009-9b9b-d2dbb383c6ae	e3690464147f831e944be7d71be5c407b681cbb7	0	2883	2	18670.350500	36.921500	29537	TRUE	18670.456750	29452	36.815250	17320	11.584463	0.000000	72.738014	9.503459	73.183411	9.413901
685cdeee-b89c-4cc0-afd4-19fe204a6298.fast5	685cdeee-b89c-4cc0-afd4-19fe204a6298	e3690464147f831e944be7d71be5c407b681cbb7	0	134	2	18710.239500	23.967750	19174	TRUE	18710.239500	19174	23.967750	10950	9.827973	0.000000	74.200081	10.965529	75.506493	10.218695
404b2847-dc22-417e-8fa9-4fb19fdf046c.fast5	404b2847-dc22-417e-8fa9-4fb19fdf046c	e3690464147f831e944be7d71be5c407b681cbb7	0	1580	2	18714.120500	14.910500	11928	TRUE	18714.333000	11758	14.698000	7725	12.600914	0.000000	77.855255	10.600012	77.599609	10.339149
5954392e-275e-4ca7-800b-25877e6378a6.fast5	5954392e-275e-4ca7-800b-25877e6378a6	e3690464147f831e944be7d71be5c407b681cbb7	0	2384	4	18673.920500	52.976250	42381	TRUE	18673.920500	42381	52.976250	28023	10.341881	0.000000	78.586296	10.234494	76.995728	10.060267
59643f37-bfe8-4797-9a01-65e18cf4b2bd.fast5	59643f37-bfe8-4797-9a01-65e18cf4b2bd	e3690464147f831e944be7d71be5c407b681cbb7	0	1882	2	18669.022750	20.360500	16288	TRUE	18669.090250	16234	20.293000	10153	11.022068	0.000000	82.606987	10.600012	79.750755	11.005966
83007440-9477-488b-98c1-77bd570e3224.fast5	83007440-9477-488b-98c1-77bd570e3224	e3690464147f831e944be7d71be5c407b681cbb7	0	2437	3	18676.376500	35.487500	28390	TRUE	18676.421500	28354	35.442500	19148	9.450944	0.000000	82.972504	9.868977	81.961533	11.027483
19c43a37-1211-466e-8b1d-a19945cfb8c1.fast5	19c43a37-1211-466e-8b1d-a19945cfb8c1	e3690464147f831e944be7d71be5c407b681cbb7	0	373	1	18646.716250	17.790750	14232	TRUE	18646.916250	14072	17.590750	8678	11.450536	0.000000	80.779396	10.234494	79.130135	10.060267
14dcf6b1-8697-400d-8e14-fe86cef0d350.fast5	14dcf6b1-8697-400d-8e14-fe86cef0d350	e3690464147f831e944be7d71be5c407b681cbb7	0	2945	3	18642.362250	27.996500	22397	TRUE	18642.859750	21999	27.499000	13947	10.603421	0.000000	78.220779	9.868977	77.903336	9.808047
77dbbd2b-b4a9-41aa-acb5-77232e0cacde.fast5	77dbbd2b-b4a9-41aa-acb5-77232e0cacde	e3690464147f831e944be7d71be5c407b681cbb7	0	2883	2	18707.381500	37.445250	29956	TRUE	18707.651500	29740	37.175250	13965	11.290094	0.000000	70.544907	10.234494	71.767914	10.258689
585bae63-5635-4de5-a2fa-9823af026147.fast5	585bae63-5635-4de5-a2fa-9823af026147	e3690464147f831e944be7d71be5c407b681cbb7	0	296	3	18633.419500	26.485500	21188	TRUE	18633.447000	21166	26.458000	12459	9.043785	0.000000	81.144920	10.965529	76.695564	10.339149
4c71798d-1653-46a2-85a5-204a7b12cf8d.fast5	4c71798d-1653-46a2-85a5-204a7b12cf8d	e3690464147f831e944be7d71be5c407b681cbb7	0	2783	2	18623.096750	62.935500	50348	TRUE	18623.470500	50049	62.561750	32392	10.525070	0.000000	76.758705	10.600012	76.098694	9.769809
85bab0e4-e073-4238-a3e2-1bdde0ac2b3d.fast5	85bab0e4-e073-4238-a3e2-1bdde0ac2b3d	e3690464147f831e944be7d71be5c407b681cbb7	0	2729	2	18653.361500	14.406250	11525	TRUE	18653.384000	11507	14.383750	7537	11.948235	0.000000	76.393188	10.600012	76.396545	9.712731
cb06568d-345c-481e-8c14-be84ba3003b8.fast5	cb06568d-345c-481e-8c14-be84ba3003b8	e3690464147f831e944be7d71be5c407b681cbb7	0	2383	3	18590.610750	66.964500	53571	TRUE	18590.838250	53389	66.737000	33625	12.393686	0.000000	80.048363	9.868977	77.903336	10.021047
6e6280ef-bb46-4bbe-abce-5ea6ff409330.fast5	6e6280ef-bb46-4bbe-abce-5ea6ff409330	e3690464147f831e944be7d71be5c407b681cbb7	0	2468	2	18668.915250	25.144250	20115	TRUE	18669.422750	19709	24.636750	13917	8.985583	0.000000	74.931114	9.503459	74.335876	9.827221
b597ef9d-8537-421f-a65e-baaf3078b842.fast5	b597ef9d-8537-421f-a65e-baaf3078b842	e3690464147f831e944be7d71be5c407b681cbb7	0	1033	2	18712.095250	27.746500	22197	TRUE	18712.179000	22130	27.662750	15174	9.944251	0.000000	76.027672	10.234494	76.995728	10.730037
df5299ea-c79c-49cb-8071-7b05b8cf21f8.fast5	df5299ea-c79c-49cb-8071-7b05b8cf21f8	e3690464147f831e944be7d71be5c407b681cbb7	0	312	3	18605.251000	52.401500	41921	TRUE	18605.378500	41819	52.274000	27002	10.895202	0.000000	79.682846	10.234494	79.130135	10.298841
dd5198da-63c7-477d-8995-d283485ed3fc.fast5	dd5198da-63c7-477d-8995-d283485ed3fc	e3690464147f831e944be7d71be5c407b681cbb7	0	83	2	18618.023500	88.250750	70600	TRUE	18618.179750	70475	88.094500	45742	10.913917	0.000000	76.027672	10.234494	76.098694	10.021047
0b633da9-dcd0-48c5-a74d-9c8bbf548d83.fast5	0b633da9-dcd0-48c5-a74d-9c8bbf548d83	e3690464147f831e944be7d71be5c407b681cbb7	0	1706	2	18682.205750	58.164000	46531	TRUE	18682.229500	46512	58.140250	30390	11.613324	0.000000	76.027672	10.234494	75.212135	9.487736
31c870a3-d4f4-4930-8475-65e6642b80f8.fast5	31c870a3-d4f4-4930-8475-65e6642b80f8	e3690464147f831e944be7d71be5c407b681cbb7	0	2281	3	18647.433000	65.670500	52536	TRUE	18647.490500	52490	65.613000	36546	10.831126	0.000000	76.393188	9.868977	76.098694	9.827221
bba469fc-a06d-462c-93d0-02b9caec1d95.fast5	bba469fc-a06d-462c-93d0-02b9caec1d95	e3690464147f831e944be7d71be5c407b681cbb7	0	2465	1	18655.080750	49.295750	39436	TRUE	18655.232000	39315	49.144500	25988	11.015905	0.000000	75.662155	10.234494	74.046059	10.258689
7fc77a49-9875-46a0-9b54-e434f8a261ba.fast5	7fc77a49-9875-46a0-9b54-e434f8a261ba	e3690464147f831e944be7d71be5c407b681cbb7	0	169	2	18679.944250	20.092750	16074	TRUE	18679.944250	16074	20.092750	10683	8.316846	0.000000	78.951813	10.600012	77.297089	9.981977
0f7dedbb-2835-49a3-b94b-10f7e9ebdaf9.fast5	0f7dedbb-2835-49a3-b94b-10f7e9ebdaf9	e3690464147f831e944be7d71be5c407b681cbb7	0	1844	3	18664.644250	50.581500	40465	TRUE	18664.911750	40251	50.314000	28552	10.769022	0.000000	80.413879	10.234494	78.514343	10.099642
8d313bce-87f6-497c-863f-fff46b906f56.fast5	8d313bce-87f6-497c-863f-fff46b906f56	e3690464147f831e944be7d71be5c407b681cbb7	0	1558	2	18670.190750	42.397000	33917	TRUE	18670.444500	33714	42.143250	22527	11.443363	0.000000	78.951813	10.234494	77.297089	9.637146
83c652bb-647c-4f71-958f-63dee50db6ae.fast5	83c652bb-647c-4f71-958f-63dee50db6ae	e3690464147f831e944be7d71be5c407b681cbb7	0	1941	2	18581.635250	105.348750	84279	TRUE	18581.635250	84279	105.348750	53495	7.992717	0.000000	77.489738	9.868977	76.098694	10.605026
8ae0df36-cf19-40cf-b81b-1b6aa0984283.fast5	8ae0df36-cf19-40cf-b81b-1b6aa0984283	e3690464147f831e944be7d71be5c407b681cbb7	0	1188	1	18648.635750	28.242750	22594	TRUE	18648.750750	22502	28.127750	14865	10.709914	0.000000	74.200081	9.137941	73.469833	9.159977
2f7972cc-adbd-4f73-88b8-825065c497bb.fast5	2f7972cc-adbd-4f73-88b8-825065c497bb	e3690464147f831e944be7d71be5c407b681cbb7	0	269	3	18694.928750	45.951500	36761	TRUE	18694.951250	36743	45.929000	24793	11.661002	0.000000	76.393188	10.234494	76.396545	10.751014
86ee8f3f-ffaf-42c8-a863-c9d328232c49.fast5	86ee8f3f-ffaf-42c8-a863-c9d328232c49	e3690464147f831e944be7d71be5c407b681cbb7	0	1623	3	18609.449750	59.144500	47315	TRUE	18609.472250	47297	59.122000	31390	11.294629	0.000000	81.510437	10.600012	82.604362	10.835334
27bb0aba-460a-4d0c-ac08-946f948eb524.fast5	27bb0aba-460a-4d0c-ac08-946f948eb524	e3690464147f831e944be7d71be5c407b681cbb7	0	712	3	18674.562750	57.149250	45719	TRUE	18674.762750	45559	56.949250	25351	12.849010	0.000000	76.758705	10.234494	76.098694	9.981977
f804edaf-9320-4f0d-b13b-13872ba5dc22.fast5	f804edaf-9320-4f0d-b13b-13872ba5dc22	e3690464147f831e944be7d71be5c407b681cbb7	0	2126	3	18669.428750	15.388500	12310	TRUE	18669.820000	11997	14.997250	8001	9.602619	0.000000	79.317329	10.234494	78.821617	10.298841
f5875b1a-f2a4-4344-94f6-8aa02f736170.fast5	f5875b1a-f2a4-4344-94f6-8aa02f736170	e3690464147f831e944be7d71be5c407b681cbb7	0	2062	2	18592.519750	111.827000	89461	TRUE	18592.689750	89325	111.657000	58219	11.221054	0.000000	78.586296	10.234494	76.995728	10.667349
1ee36cc4-0a71-4977-9ee5-25be0a69c1e4.fast5	1ee36cc4-0a71-4977-9ee5-25be0a69c1e4	e3690464147f831e944be7d71be5c407b681cbb7	0	235	3	18657.173500	68.818500	55054	TRUE	18657.342250	54919	68.649750	37724	9.336782	0.000000	76.758705	9.137941	75.212135	10.119388
bf31133b-be71-428e-8fcc-3c25fb7e9c9c.fast5	bf31133b-be71-428e-8fcc-3c25fb7e9c9c	e3690464147f831e944be7d71be5c407b681cbb7	0	1594	2	18686.670500	14.072250	11257	TRUE	18686.810500	11145	13.932250	7504	11.711350	0.000000	77.855255	10.600012	76.396545	9.865685
29c2ebea-2990-4946-89f3-019bdedd7a77.fast5	29c2ebea-2990-4946-89f3-019bdedd7a77	e3690464147f831e944be7d71be5c407b681cbb7	0	1619	3	18706.531000	25.940750	20752	TRUE	18706.709750	20609	25.762000	13923	11.853250	0.000000	84.069061	10.234494	82.604362	11.311064
ba913b7f-e3ce-46dd-9d7c-02118d70d651.fast5	ba913b7f-e3ce-46dd-9d7c-02118d70d651	e3690464147f831e944be7d71be5c407b681cbb7	0	1523	2	18664.602500	48.064500	38451	TRUE	18664.616250	38440	48.050750	21349	11.835951	0.000000	79.682846	9.868977	77.297089	9.487736
beb90de9-c0e7-4cf7-ae36-805e2a410ea6.fast5	beb90de9-c0e7-4cf7-ae36-805e2a410ea6	e3690464147f831e944be7d71be5c407b681cbb7	0	2145	2	18633.078500	61.744250	49395	TRUE	18633.496000	49061	61.326750	28992	8.135138	0.000000	75.662155	10.965529	78.514343	10.298841
ae4086c0-de86-465b-a52f-4425c97739dd.fast5	ae4086c0-de86-465b-a52f-4425c97739dd	e3690464147f831e944be7d71be5c407b681cbb7	0	264	2	18633.921250	48.503000	38802	TRUE	18634.137500	38629	48.286750	25393	11.713681	0.000000	75.662155	10.234494	74.918900	10.461022
cf5a96aa-767f-4c1e-bf2e-42ad6ca6d412.fast5	cf5a96aa-767f-4c1e-bf2e-42ad6ca6d412	e3690464147f831e944be7d71be5c407b681cbb7	0	2379	1	18708.870250	30.686750	24549	TRUE	18709.031500	24420	30.525500	15602	12.161657	0.000000	80.779396	10.600012	79.439850	10.420238
458f91fc-7b22-456d-b983-ee675839c63c.fast5	458f91fc-7b22-456d-b983-ee675839c63c	e3690464147f831e944be7d71be5c407b681cbb7	0	245	2	18657.445250	72.418000	57934	TRUE	18657.836500	57621	72.026750	36562	8.193745	0.000000	76.758705	9.503459	76.995728	10.198754
d692c44a-be07-4fa7-9a96-a10adba329aa.fast5	d692c44a-be07-4fa7-9a96-a10adba329aa	e3690464147f831e944be7d71be5c407b681cbb7	0	811	2	18651.872000	55.841500	44673	TRUE	18652.114500	44479	55.599000	30863	10.962306	0.000000	93.938034	9.868977	92.512489	10.877742
99371742-f939-474e-91f3-fd2ccf22bf39.fast5	99371742-f939-474e-91f3-fd2ccf22bf39	e3690464147f831e944be7d71be5c407b681cbb7	0	958	1	18712.192750	32.584250	26067	TRUE	18712.306500	25976	32.470500	17232	10.890568	0.000000	78.951813	9.868977	77.903336	10.751014
b88e00d6-3f05-4c67-89c0-a118c91ff890.fast5	b88e00d6-3f05-4c67-89c0-a118c91ff890	e3690464147f831e944be7d71be5c407b681cbb7	0	35	1	18637.236750	109.596500	87677	TRUE	18637.636750	87357	109.196500	60302	10.149480	0.000000	77.489738	9.868977	77.297089	10.040639
607f0dd5-f90f-4fe4-b996-85ee40d2e0cd.fast5	607f0dd5-f90f-4fe4-b996-85ee40d2e0cd	e3690464147f831e944be7d71be5c407b681cbb7	0	169	2	18700.607750	25.772750	20618	TRUE	18700.936500	20355	25.444000	12658	9.085996	0.000000	80.048363	9.868977	78.821617	10.625760
82420c66-e6a7-46c8-8c5d-d978bfaec410.fast5	82420c66-e6a7-46c8-8c5d-d978bfaec410	e3690464147f831e944be7d71be5c407b681cbb7	0	2146	3	18685.608250	33.108000	26486	TRUE	18685.765750	26360	32.950500	16820	9.615921	0.000000	73.103531	8.772424	72.898087	9.637146
8623b8bf-fd8d-4f29-925b-709f73056240.fast5	8623b8bf-fd8d-4f29-925b-709f73056240	e3690464147f831e944be7d71be5c407b681cbb7	0	498	3	18649.605750	34.958000	27966	TRUE	18649.784500	27823	34.779250	17182	11.249832	0.000000	68.351799	10.600012	69.832092	10.040639
fdbcba0f-2040-4dfc-9fb5-01fdcb48ad13.fast5	fdbcba0f-2040-4dfc-9fb5-01fdcb48ad13	e3690464147f831e944be7d71be5c407b681cbb7	0	2831	2	18587.610000	134.203500	107362	TRUE	18587.688750	107299	134.124750	66136	9.346617	0.000000	77.855255	10.234494	78.821617	9.580843
eb9483fe-a0e5-45d7-a5c9-859b4e63ba45.fast5	eb9483fe-a0e5-45d7-a5c9-859b4e63ba45	e3690464147f831e944be7d71be5c407b681cbb7	0	2548	1	18654.854000	27.311000	21848	TRUE	18654.964000	21760	27.201000	13703	10.251250	0.000000	79.317329	9.137941	79.439850	10.856518
1adfb7be-2893-4151-a4c5-aa346a2ff185.fast5	1adfb7be-2893-4151-a4c5-aa346a2ff185	e3690464147f831e944be7d71be5c407b681cbb7	0	312	3	18658.542000	68.265000	54612	TRUE	18658.675750	54505	68.131250	35506	10.509220	0.000000	79.682846	10.234494	79.130135	9.865685
028714b2-9533-4bd5-85c5-b4094e1ffe0e.fast5	028714b2-9533-4bd5-85c5-b4094e1ffe0e	e3690464147f831e944be7d71be5c407b681cbb7	0	94	3	18642.477500	92.385250	73908	TRUE	18642.538750	73859	92.324000	42252	11.244624	0.000000	76.758705	10.234494	77.297089	10.258689
f64a6e27-1f98-40fa-b255-c25c40cee40d.fast5	f64a6e27-1f98-40fa-b255-c25c40cee40d	e3690464147f831e944be7d71be5c407b681cbb7	0	2211	4	18637.298000	81.158250	64926	TRUE	18637.359250	64877	81.097000	45262	9.106359	0.000000	75.662155	9.868977	74.046059	9.712731
5edca098-435f-4a37-b9a6-fb788dac1c47.fast5	5edca098-435f-4a37-b9a6-fb788dac1c47	e3690464147f831e944be7d71be5c407b681cbb7	0	2967	4	18588.566000	80.095000	64076	TRUE	18588.838500	63858	79.822500	40989	10.462648	0.000000	71.641457	9.503459	74.046059	10.835334
0199027e-406f-4447-b067-c4069d50e39d.fast5	0199027e-406f-4447-b067-c4069d50e39d	e3690464147f831e944be7d71be5c407b681cbb7	0	677	2	18588.631000	93.507500	74806	TRUE	18588.808500	74664	93.330000	50807	10.816460	0.000000	78.220779	10.234494	77.599609	10.298841
2da8f849-fcc1-4401-9f81-1d542a363f79.fast5	2da8f849-fcc1-4401-9f81-1d542a363f79	e3690464147f831e944be7d71be5c407b681cbb7	0	120	1	18701.310500	24.175750	19340	TRUE	18701.595500	19112	23.890750	12332	12.562526	0.000000	77.124222	10.600012	76.995728	10.060267
317c0196-79b4-4a52-a97c-3dd37a4cef52.fast5	317c0196-79b4-4a52-a97c-3dd37a4cef52	e3690464147f831e944be7d71be5c407b681cbb7	0	2675	1	18653.496750	28.551000	22840	TRUE	18653.719250	22662	28.328500	15770	10.233760	0.000000	79.682846	9.868977	77.599609	10.079936
22626b0b-ddea-4210-8fa5-0497cf8c94c5.fast5	22626b0b-ddea-4210-8fa5-0497cf8c94c5	e3690464147f831e944be7d71be5c407b681cbb7	0	2038	3	18624.551500	43.819250	35055	TRUE	18624.717750	34922	43.653000	22309	10.336246	0.000000	79.682846	10.234494	78.514343	9.827221
6df70da2-1701-4ff9-a79e-d6ff09c24f25.fast5	6df70da2-1701-4ff9-a79e-d6ff09c24f25	e3690464147f831e944be7d71be5c407b681cbb7	0	942	2	18663.771750	31.389000	25111	TRUE	18664.693000	24374	30.467750	16352	9.423707	0.000000	71.641457	9.137941	71.488106	9.487736
f8039d38-33a1-4d81-9dc3-20641a209f58.fast5	f8039d38-33a1-4d81-9dc3-20641a209f58	e3690464147f831e944be7d71be5c407b681cbb7	0	2097	3	18640.032750	25.390250	20312	TRUE	18640.067750	20284	25.355250	14874	9.223606	0.000000	73.469048	9.137941	73.469833	9.524869
17801ac4-be55-4ee5-ad22-3170b46ff79f.fast5	17801ac4-be55-4ee5-ad22-3170b46ff79f	e3690464147f831e944be7d71be5c407b681cbb7	0	287	1	18648.269250	18.259250	14607	TRUE	18648.286750	14593	18.241750	10283	11.721700	0.000000	80.413879	10.600012	79.439850	10.963058
857f02c5-9be4-4b56-bd45-9171f0919f23.fast5	857f02c5-9be4-4b56-bd45-9171f0919f23	e3690464147f831e944be7d71be5c407b681cbb7	0	247	4	18631.785250	54.455750	43564	TRUE	18632.427750	43050	53.813250	28314	10.140562	0.000000	76.027672	10.234494	77.297089	11.355333
03467dd2-d164-4675-8bfe-0862d15f78cb.fast5	03467dd2-d164-4675-8bfe-0862d15f78cb	e3690464147f831e944be7d71be5c407b681cbb7	0	1781	4	18667.613250	51.156750	40925	TRUE	18668.279500	40392	50.490500	25540	11.600574	0.000000	77.124222	10.234494	76.995728	11.223039
067e996a-0b43-438d-b8b1-ac38e61eb7ab.fast5	067e996a-0b43-438d-b8b1-ac38e61eb7ab	e3690464147f831e944be7d71be5c407b681cbb7	0	872	2	18631.727750	25.431000	20344	TRUE	18631.946500	20169	25.212250	13025	11.840352	0.000000	78.951813	10.234494	77.297089	10.099642
9f9a796c-319f-416e-8bba-481df657927c.fast5	9f9a796c-319f-416e-8bba-481df657927c	e3690464147f831e944be7d71be5c407b681cbb7	0	348	2	18614.914000	84.909750	67927	TRUE	18614.990250	67866	84.833500	45895	12.405580	0.000000	78.220779	10.234494	79.439850	10.835334
07e2ead8-dc88-4b6e-9b5f-b54e7963dccf.fast5	07e2ead8-dc88-4b6e-9b5f-b54e7963dccf	e3690464147f831e944be7d71be5c407b681cbb7	0	1335	2	18670.398750	14.596000	11676	TRUE	18670.466250	11622	14.528500	8925	8.161366	0.000000	80.048363	9.868977	79.750755	9.923660
27bd18c0-265e-47ab-a621-20f0d6af092e.fast5	27bd18c0-265e-47ab-a621-20f0d6af092e	e3690464147f831e944be7d71be5c407b681cbb7	0	2521	3	18681.437000	61.380750	49104	TRUE	18681.445750	49097	61.372000	36036	11.074763	0.000000	75.662155	9.868977	75.506493	9.981977
fd27e973-89f6-4017-b945-01f64bbd36f8.fast5	fd27e973-89f6-4017-b945-01f64bbd36f8	e3690464147f831e944be7d71be5c407b681cbb7	0	1841	3	18626.879750	51.632750	41306	TRUE	18627.294750	40974	51.217750	27508	11.645596	0.000000	80.779396	10.965529	80.376244	10.339149
a75d8f10-e889-43f2-bdca-502ec529089e.fast5	a75d8f10-e889-43f2-bdca-502ec529089e	e3690464147f831e944be7d71be5c407b681cbb7	0	2967	4	18668.805250	53.807250	43045	TRUE	18668.827750	43027	53.784750	27818	10.780921	0.000000	71.641457	9.503459	71.488106	10.139171
4dc50fc2-830d-451e-89fa-b0d31eea808a.fast5	4dc50fc2-830d-451e-89fa-b0d31eea808a	e3690464147f831e944be7d71be5c407b681cbb7	0	689	4	18626.326750	37.031250	29625	TRUE	18626.326750	29625	37.031250	20735	10.032999	0.000000	78.220779	9.868977	77.599609	10.709099
fc6cf0fa-2972-4bb6-83d8-b8a6e7082ee8.fast5	fc6cf0fa-2972-4bb6-83d8-b8a6e7082ee8	e3690464147f831e944be7d71be5c407b681cbb7	0	1706	2	18582.737500	90.194750	72155	TRUE	18582.958750	71978	89.973500	45885	12.877845	0.000000	76.758705	10.234494	74.626831	9.769809
aab42649-4a93-4d91-bd94-42e816be151c.fast5	aab42649-4a93-4d91-bd94-42e816be151c	e3690464147f831e944be7d71be5c407b681cbb7	0	906	1	18691.529500	6.303250	5042	TRUE	18691.692000	4912	6.140750	3458	11.585373	0.000000	79.317329	10.234494	79.439850	10.814193
bbdba987-f0e0-4d9e-9cc7-ea89e0dcede4.fast5	bbdba987-f0e0-4d9e-9cc7-ea89e0dcede4	e3690464147f831e944be7d71be5c407b681cbb7	0	1893	2	18678.542000	62.057500	49646	TRUE	18678.845750	49403	61.753750	35314	9.860194	0.000000	84.069061	9.868977	83.905182	10.835334
024a033b-5a15-4f65-abd5-3b4c499c2e96.fast5	024a033b-5a15-4f65-abd5-3b4c499c2e96	e3690464147f831e944be7d71be5c407b681cbb7	0	2024	3	18687.945000	22.223000	17778	TRUE	18688.072500	17676	22.095500	11209	11.433082	0.000000	76.758705	10.600012	78.821617	10.379615
8908c47d-136c-4ded-b133-8f3e7bf0791c.fast5	8908c47d-136c-4ded-b133-8f3e7bf0791c	e3690464147f831e944be7d71be5c407b681cbb7	0	426	2	18654.105750	77.084750	61667	TRUE	18654.173250	61613	77.017250	42425	11.341250	0.000000	78.220779	10.234494	76.396545	10.920318
b9b02fc4-3e5f-439d-8fed-3b293d3e4825.fast5	b9b02fc4-3e5f-439d-8fed-3b293d3e4825	e3690464147f831e944be7d71be5c407b681cbb7	0	2524	3	18680.594000	59.497250	47597	TRUE	18680.621500	47575	59.469750	31824	11.674315	0.000000	75.662155	9.868977	75.212135	10.481475
75f29bb0-2cbf-426e-bd85-d8b94c2487e6.fast5	75f29bb0-2cbf-426e-bd85-d8b94c2487e6	e3690464147f831e944be7d71be5c407b681cbb7	0	1070	4	18646.870000	28.413750	22731	TRUE	18647.151250	22506	28.132500	15575	8.320654	0.000000	72.006973	9.137941	73.183411	10.099642
49e304a9-1beb-4728-9daa-b05ba0c963da.fast5	49e304a9-1beb-4728-9daa-b05ba0c963da	e3690464147f831e944be7d71be5c407b681cbb7	0	521	4	18656.812000	29.208250	23366	TRUE	18657.443250	22861	28.577000	14905	11.339609	0.000000	74.931114	9.503459	73.469833	10.667349
4168a1d3-b51b-42b0-9fb3-9976283c20c3.fast5	4168a1d3-b51b-42b0-9fb3-9976283c20c3	e3690464147f831e944be7d71be5c407b681cbb7	0	1721	2	18633.409250	62.544250	50035	TRUE	18633.409250	50035	62.544250	33286	12.000515	0.000000	77.124222	10.234494	77.297089	10.178854
c309c112-4acc-48bb-af2b-e66af4958e81.fast5	c309c112-4acc-48bb-af2b-e66af4958e81	e3690464147f831e944be7d71be5c407b681cbb7	0	2486	3	18667.188000	35.992000	28793	TRUE	18667.418000	28609	35.762000	19427	9.954206	0.000000	73.834564	8.772424	71.488106	9.580843
26a8ba41-e3c4-436d-8245-16c50b669fb6.fast5	26a8ba41-e3c4-436d-8245-16c50b669fb6	e3690464147f831e944be7d71be5c407b681cbb7	0	2344	2	18697.332750	22.139500	17711	TRUE	18697.627750	17475	21.844500	11948	10.742754	0.000000	81.510437	10.600012	80.690842	10.835334
2860e96f-a4ce-4e9e-9eba-a8b32f6e8469.fast5	2860e96f-a4ce-4e9e-9eba-a8b32f6e8469	e3690464147f831e944be7d71be5c407b681cbb7	0	1310	2	18642.579750	22.703500	18162	TRUE	18642.666000	18093	22.617250	12036	10.705629	0.000000	77.489738	9.868977	75.802025	9.524869
bb1b40da-21ae-46f9-8efe-e1a93dabf491.fast5	bb1b40da-21ae-46f9-8efe-e1a93dabf491	e3690464147f831e944be7d71be5c407b681cbb7	0	185	3	18674.054750	1.724500	1379	TRUE	18674.177250	1281	1.602000	772	10.689486	0.000000	79.317329	9.503459	76.396545	10.258689
82cdbb66-185b-4438-ab71-b123dcd6702a.fast5	82cdbb66-185b-4438-ab71-b123dcd6702a	e3690464147f831e944be7d71be5c407b681cbb7	0	983	3	18573.551000	133.860000	107088	TRUE	18573.606000	107044	133.805000	66821	10.240778	0.000000	69.813873	9.503459	70.931786	8.878154
03abcf8e-45b6-4836-8426-4f207e8668e3.fast5	03abcf8e-45b6-4836-8426-4f207e8668e3	e3690464147f831e944be7d71be5c407b681cbb7	0	246	1	18619.659750	80.548750	64439	TRUE	18619.956000	64202	80.252500	39480	8.964098	0.000000	68.351799	10.600012	70.931786	10.420238
9b0309b2-f89b-47a7-893e-043ac1a30d9a.fast5	9b0309b2-f89b-47a7-893e-043ac1a30d9a	e3690464147f831e944be7d71be5c407b681cbb7	0	310	2	18631.165750	56.674000	45339	TRUE	18631.212000	45302	56.627750	31076	11.442056	0.000000	79.317329	9.868977	76.995728	10.835334
397d5d43-4c0b-436c-8fda-28880d53b598.fast5	397d5d43-4c0b-436c-8fda-28880d53b598	e3690464147f831e944be7d71be5c407b681cbb7	0	1806	3	18611.953250	75.830000	60664	TRUE	18612.448250	60268	75.335000	41727	12.007300	0.000000	80.048363	10.234494	78.514343	10.178854
04d951ff-e757-4b3d-926e-f12744ddd38f.fast5	04d951ff-e757-4b3d-926e-f12744ddd38f	e3690464147f831e944be7d71be5c407b681cbb7	0	1955	3	18500.829750	162.426750	129941	TRUE	18500.871000	129908	162.385500	85037	12.296229	0.000000	77.855255	9.868977	76.695564	10.298841
